"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2021"	"2021"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	39	656423	5.9
	"Alabama"	"01"	"2021"	"2021"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	31	656423	4.7
	"Alabama"	"01"	"2021"	"2021"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	127	656423	19.3
	"Alabama"	"01"	"2021"	"2021"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	195	656423	29.7
	"Alabama"	"01"	"2021"	"2021"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	23	656423	3.5
	"Alabama"	"01"	"2021"	"2021"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	50	656423	7.6
	"Alabama"	"01"	"2021"	"2021"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	13	656423	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	79	621325	12.7
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Intracranial injury, unspecified"	"S06.9"	25	621325	4.0
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	36	621325	5.8
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Open wound of thorax, part unspecified"	"S21.9"	30	621325	4.8
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Injury of thoracic aorta"	"S25.0"	13	621325	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Injury of heart, unspecified"	"S26.9"	10	621325	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Other injuries of lung"	"S27.3"	23	621325	3.7
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	11	621325	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Injury of liver or gallbladder"	"S36.1"	10	621325	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Multiple open wounds, unspecified"	"T01.9"	46	621325	7.4
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	50	621325	8.0
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Open wound of trunk, level unspecified"	"T09.1"	21	621325	3.4
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Unspecified injury of trunk, level unspecified"	"T09.9"	43	621325	6.9
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	133	621325	21.4
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	80	621325	12.9
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	10	621325	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	47	621325	7.6
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	38	621325	6.1
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Methadone"	"T40.3"	12	621325	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	293	621325	47.2
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	69	621325	11.1
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	36	621325	5.8
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	176	621325	28.3
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	207	621325	33.3
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	42	621325	6.8
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	10	621325	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	43	621325	6.9
	"Alabama"	"01"	"2021"	"2021"	"35-44 years"	"35-44"	"Drowning and nonfatal submersion"	"T75.1"	19	621325	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	88	622194	14.1
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Intracranial injury, unspecified"	"S06.9"	22	622194	3.5
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	38	622194	6.1
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Open wound of thorax, part unspecified"	"S21.9"	25	622194	4.0
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Multiple open wounds, unspecified"	"T01.9"	22	622194	3.5
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	34	622194	5.5
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Unspecified injury of trunk, level unspecified"	"T09.9"	35	622194	5.6
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	103	622194	16.6
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	74	622194	11.9
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	20	622194	3.2
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	24	622194	3.9
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	25	622194	4.0
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	162	622194	26.0
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	61	622194	9.8
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	22	622194	3.5
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	122	622194	19.6
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	130	622194	20.9
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	30	622194	4.8
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	17	622194	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Other specified gases, fumes and vapours"	"T59.8"	11	622194	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	32	622194	5.1
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	94	672373	14.0
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Traumatic subdural haemorrhage"	"S06.5"	15	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Intracranial injury, unspecified"	"S06.9"	29	672373	4.3
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	39	672373	5.8
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Open wound of thorax, part unspecified"	"S21.9"	27	672373	4.0
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Unspecified injury of thorax"	"S29.9"	19	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Multiple open wounds, unspecified"	"T01.9"	16	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	37	672373	5.5
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Open wound of trunk, level unspecified"	"T09.1"	10	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Unspecified injury of trunk, level unspecified"	"T09.9"	32	672373	4.8
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	74	672373	11.0
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	90	672373	13.4
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	26	672373	3.9
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Burn of unspecified body region, unspecified degree"	"T30.0"	13	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Heroin"	"T40.1"	19	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	35	672373	5.2
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	92	672373	13.7
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	56	672373	8.3
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Benzodiazepines"	"T42.4"	12	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	62	672373	9.2
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	81	672373	12.0
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	31	672373	4.6
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Alcohol, unspecified"	"T51.9"	11	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Other specified gases, fumes and vapours"	"T59.8"	20	672373	3.0
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Asphyxiation"	"T71"	16	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"55-64 years"	"55-64"	"Drowning and nonfatal submersion"	"T75.1"	18	672373	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	62	541944	11.4
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	25	541944	4.6
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Other intracranial injuries"	"S06.8"	15	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Intracranial injury, unspecified"	"S06.9"	23	541944	4.2
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	34	541944	6.3
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Open wound of thorax, part unspecified"	"S21.9"	14	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Fracture of neck of femur"	"S72.0"	12	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Unspecified multiple injuries"	"T07"	30	541944	5.5
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Unspecified injury of trunk, level unspecified"	"T09.9"	21	541944	3.9
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Open wound of unspecified body region"	"T14.1"	42	541944	7.7
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	64	541944	11.8
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	46	541944	8.5
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Burn of unspecified body region, unspecified degree"	"T30.0"	15	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Other opioids"	"T40.2"	10	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	12	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Psychostimulants with abuse potential"	"T43.6"	10	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	25	541944	4.6
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Other specified gases, fumes and vapours"	"T59.8"	14	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"65-74 years"	"65-74"	"Drowning and nonfatal submersion"	"T75.1"	14	541944	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	36	261671	13.8
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	55	261671	21.0
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Other intracranial injuries"	"S06.8"	18	261671	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Intracranial injury, unspecified"	"S06.9"	21	261671	8.0
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	27	261671	10.3
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	41	261671	15.7
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	14	261671	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	17	261671	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Unspecified injury of trunk, level unspecified"	"T09.9"	11	261671	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	26	261671	9.9
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	66	261671	25.2
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	56	261671	21.4
	"Alabama"	"01"	"2021"	"2021"	"75-84 years"	"75-84"	"Burn of unspecified body region, unspecified degree"	"T30.0"	10	261671	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Open wound of head, part unspecified"	"S01.9"	17	85202	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	44	85202	51.6
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Traumatic subarachnoid haemorrhage"	"S06.6"	12	85202	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Other intracranial injuries"	"S06.8"	16	85202	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	22	85202	25.8
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	10	85202	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	11	85202	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	70	85202	82.2
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	24	85202	28.2
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Unspecified multiple injuries"	"T07"	14	85202	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Open wound of unspecified body region"	"T14.1"	16	85202	Unreliable
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	55	85202	64.6
	"Alabama"	"01"	"2021"	"2021"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	39	85202	45.8
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	41	95784	42.8
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Intracranial injury, unspecified"	"S06.9"	18	95784	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	17	95784	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Unspecified injury of trunk, level unspecified"	"T09.9"	11	95784	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	30	95784	31.3
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	16	95784	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Psychostimulants with abuse potential"	"T43.6"	11	95784	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	23	95784	24.0
	"Alaska"	"02"	"2021"	"2021"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	17	95784	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	33	113554	29.1
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Intracranial injury, unspecified"	"S06.9"	15	113554	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	13	113554	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Unspecified injury of trunk, level unspecified"	"T09.9"	10	113554	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	38	113554	33.5
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	26	113554	22.9
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	24	113554	21.1
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	54	113554	47.6
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	55	113554	48.4
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	75	113554	66.0
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	23	113554	20.3
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	23	113554	20.3
	"Alaska"	"02"	"2021"	"2021"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	10	113554	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	24	101657	23.6
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Intracranial injury, unspecified"	"S06.9"	12	101657	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	16	101657	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	10	101657	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Unspecified injury of trunk, level unspecified"	"T09.9"	13	101657	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	23	101657	22.6
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	12	101657	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	18	101657	Unreliable
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	20	101657	19.7
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	39	101657	38.4
	"Alaska"	"02"	"2021"	"2021"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	49	101657	48.2
